CustomerID,Recency,Frequency,Monetary,Avg_Order_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Sum,Segment
15274,4,2,716.57,358.285,5,3,3,533,11,Loyal Customers
12535,92,2,716.3499999999999,358.17499999999995,2,2,3,223,7,Hibernating
15400,92,5,716.2,143.24,2,4,3,243,9,At Risk
17029,111,2,716.0,358.0,2,3,3,233,8,At Risk
17888,21,8,716.0,89.5,4,5,3,453,12,Loyal Customers
15330,32,2,714.96,357.48,4,3,3,433,10,Loyal Customers
15757,66,2,714.4200000000001,357.21000000000004,3,3,3,333,9,Loyal Customers
18035,36,3,713.89,237.96333333333334,3,4,3,343,10,Loyal Customers
12616,95,2,713.3,356.65,2,2,3,223,7,Hibernating
13169,64,2,712.88,356.44,3,2,3,323,8,Potential Loyalists
13147,10,4,712.8000000000001,178.20000000000002,5,4,3,543,12,Loyal Customers
17761,33,1,712.78,712.78,4,2,3,423,9,Recent Customers
13416,44,2,712.5,356.25,3,2,3,323,8,Potential Loyalists
13587,64,1,712.4,712.4,3,1,3,313,7,Potential Loyalists
17642,120,2,712.29,356.145,2,3,3,233,8,At Risk
15855,137,5,712.24,142.448,2,4,3,243,9,At Risk
13705,8,3,711.86,237.28666666666666,5,3,3,533,11,Loyal Customers
17179,178,3,711.79,237.26333333333332,2,4,3,243,9,At Risk
13249,92,3,711.4100000000001,237.13666666666668,2,3,3,233,8,At Risk
14867,186,3,710.28,236.76,1,3,3,133,7,At Risk
16362,32,5,709.99,141.998,4,4,3,443,11,Loyal Customers
14127,123,3,709.71,236.57000000000002,2,3,3,233,8,At Risk
16136,60,3,709.38,236.46,3,4,3,343,10,Loyal Customers
15951,9,2,708.22,354.11,5,3,3,533,11,Loyal Customers
16449,198,2,707.69,353.845,1,3,3,133,7,At Risk
12453,134,1,707.09,707.09,2,1,3,213,6,Hibernating
16309,106,2,706.5699999999999,353.28499999999997,2,3,3,233,8,At Risk
14126,8,3,706.1300000000001,235.3766666666667,5,3,3,533,11,Loyal Customers
16364,12,2,705.79,352.895,5,3,3,533,11,Loyal Customers
16882,67,3,705.12,235.04,3,4,3,343,10,Loyal Customers
16015,4,3,704.55,234.85,5,4,3,543,12,Loyal Customers
17934,52,2,704.25,352.125,3,3,3,333,9,Loyal Customers
12612,74,1,704.0400000000001,704.0400000000001,2,1,3,213,6,Hibernating
17974,25,3,703.99,234.66333333333333,4,4,3,443,11,Loyal Customers
12883,25,4,703.47,175.8675,4,4,3,443,11,Loyal Customers
15103,31,2,703.36,351.68,4,3,3,433,10,Loyal Customers
16997,288,3,702.0,234.0,1,4,3,143,8,At Risk
14179,41,2,701.57,350.785,3,3,3,333,9,Loyal Customers
14198,18,4,701.4000000000001,175.35000000000002,4,4,3,443,11,Loyal Customers
14356,80,2,701.23,350.615,2,3,3,233,8,At Risk
13238,17,4,700.73,175.1825,4,4,3,443,11,Loyal Customers
17734,54,3,700.63,233.54333333333332,3,4,3,343,10,Loyal Customers
17812,13,4,699.81,174.9525,5,4,3,543,12,Loyal Customers
17423,46,2,698.4100000000001,349.20500000000004,3,3,3,333,9,Loyal Customers
14829,29,4,697.55,174.3875,4,4,3,443,11,Loyal Customers
17472,191,3,697.54,232.51333333333332,1,4,3,143,8,At Risk
15800,107,2,696.89,348.445,2,3,3,233,8,At Risk
15700,172,2,696.68,348.34,2,3,3,233,8,At Risk
14009,198,2,695.61,347.805,1,3,3,133,7,At Risk
14959,64,4,695.42,173.855,3,4,3,343,10,Loyal Customers
17884,4,4,695.0699999999999,173.76749999999998,5,4,3,543,12,Loyal Customers
15304,61,8,694.4,86.8,3,5,3,353,11,Loyal Customers
12925,5,2,694.05,347.025,5,2,3,523,10,Recent Customers
15053,5,3,693.95,231.3166666666667,5,3,3,533,11,Loyal Customers
14643,170,2,693.81,346.905,2,3,3,233,8,At Risk
12410,309,2,693.3299999999999,346.66499999999996,1,2,3,123,6,Hibernating
13601,45,2,693.3199999999999,346.65999999999997,3,2,3,323,8,Potential Loyalists
14111,14,4,692.85,173.2125,4,4,3,443,11,Loyal Customers
17198,24,3,692.22,230.74,4,4,3,443,11,Loyal Customers
17733,39,2,692.19,346.095,3,3,3,333,9,Loyal Customers
14880,77,3,690.59,230.1966666666667,2,3,3,233,8,At Risk
16212,19,2,690.34,345.17,4,3,3,433,10,Loyal Customers
17796,40,4,690.0,172.5,3,4,3,343,10,Loyal Customers
18085,330,2,689.95,344.975,1,3,3,133,7,At Risk
13023,64,2,689.9000000000001,344.95000000000005,3,2,3,323,8,Potential Loyalists
15181,66,3,689.48,229.82666666666668,3,3,3,333,9,Loyal Customers
17502,9,4,689.1,172.275,5,4,3,543,12,Loyal Customers
13799,117,2,688.8599999999999,344.42999999999995,2,2,3,223,7,Hibernating
16642,5,2,688.33,344.165,5,3,3,533,11,Loyal Customers
18196,95,2,686.63,343.315,2,3,3,233,8,At Risk
12658,19,1,686.05,686.05,4,1,3,413,8,Recent Customers
15038,59,6,685.74,114.29,3,5,3,353,11,Loyal Customers
16122,73,4,684.4200000000001,171.10500000000002,2,4,3,243,9,At Risk
15669,40,4,684.34,171.085,3,4,3,343,10,Loyal Customers
17874,185,6,683.46,113.91000000000001,1,5,3,153,9,At Risk
14222,177,1,683.17,683.17,2,1,3,213,6,Hibernating
15582,25,3,682.9100000000001,227.63666666666668,4,3,3,433,10,Loyal Customers
17341,157,3,682.29,227.42999999999998,2,4,3,243,9,At Risk
18135,29,5,681.9100000000001,136.382,4,4,3,443,11,Loyal Customers
17397,22,2,681.41,340.705,4,3,3,433,10,Loyal Customers
12478,4,1,680.99,680.99,5,1,3,513,9,Recent Customers
18082,26,1,680.84,680.84,4,2,3,423,9,Recent Customers
13524,41,5,680.1800000000001,136.036,3,4,3,343,10,Loyal Customers
16872,77,3,680.02,226.67333333333332,2,4,3,243,9,At Risk
15322,86,1,679.68,679.68,2,1,3,213,6,Hibernating
13430,19,2,679.45,339.725,4,2,3,423,9,Recent Customers
14788,7,2,679.44,339.72,5,3,3,533,11,Loyal Customers
13925,93,4,678.25,169.5625,2,4,3,243,9,At Risk
13548,96,2,678.16,339.08,2,2,3,223,7,Hibernating
13388,131,2,677.0999999999999,338.54999999999995,2,2,3,223,7,Hibernating
13040,9,2,676.99,338.495,5,2,3,523,10,Recent Customers
16377,267,1,676.2,676.2,1,2,3,123,6,Hibernating
15626,75,2,675.8,337.9,2,3,3,233,8,At Risk
17462,60,2,675.6899999999999,337.84499999999997,3,3,3,333,9,Loyal Customers
15574,178,4,675.64,168.91,2,4,3,243,9,At Risk
18156,13,2,675.64,337.82,5,3,3,533,11,Loyal Customers
12942,131,3,675.6,225.20000000000002,2,3,3,233,8,At Risk
13607,40,1,675.51,675.51,3,1,3,313,7,Potential Loyalists
13325,82,1,675.3,675.3,2,1,3,213,6,Hibernating
17994,122,4,674.89,168.7225,2,4,3,243,9,At Risk
13838,6,4,674.8199999999999,168.70499999999998,5,4,3,543,12,Loyal Customers
13355,122,1,674.7,674.7,2,1,3,213,6,Hibernating
13464,58,1,674.68,674.68,3,1,3,313,7,Potential Loyalists
17749,178,2,674.52,337.26,2,3,3,233,8,At Risk
13951,176,3,674.45,224.8166666666667,2,3,3,233,8,At Risk
14504,47,4,673.26,168.315,3,4,3,343,10,Loyal Customers
13258,12,3,672.83,224.27666666666667,5,3,3,533,11,Loyal Customers
14628,91,2,671.96,335.98,2,3,3,233,8,At Risk
12838,34,2,671.95,335.975,3,2,3,323,8,Potential Loyalists
12638,33,1,671.69,671.69,4,1,3,413,8,Recent Customers
12418,113,1,668.58,668.58,2,1,3,213,6,Hibernating
14342,21,4,668.56,167.14,4,4,3,443,11,Loyal Customers
13741,72,3,668.4300000000001,222.81000000000003,3,3,3,333,9,Loyal Customers
16268,71,2,667.65,333.825,3,3,3,333,9,Loyal Customers
15969,3,3,666.1,222.03333333333333,5,4,3,543,12,Loyal Customers
17105,159,2,665.78,332.89,2,3,3,233,8,At Risk
13963,308,4,664.54,166.135,1,4,3,143,8,At Risk
17883,3,4,664.34,166.085,5,4,3,543,12,Loyal Customers
16208,45,2,664.26,332.13,3,3,3,333,9,Loyal Customers
13596,6,2,664.11,332.055,5,2,3,523,10,Recent Customers
15643,192,3,664.0,221.33333333333334,1,3,3,133,7,At Risk
14720,6,3,663.8100000000001,221.27,5,3,3,533,11,Loyal Customers
13240,96,4,663.65,165.9125,2,4,3,243,9,At Risk
16573,85,2,663.61,331.805,2,3,3,233,8,At Risk
16774,68,4,661.52,165.38,3,4,3,343,10,Loyal Customers
13028,23,2,661.3199999999999,330.65999999999997,4,2,3,423,9,Recent Customers
14603,275,1,660.0,660.0,1,1,3,113,5,Hibernating
15492,28,2,659.46,329.73,4,3,3,433,10,Loyal Customers
13759,33,2,659.4100000000001,329.70500000000004,4,2,3,423,9,Recent Customers
16357,33,3,658.88,219.62666666666667,4,4,3,443,11,Loyal Customers
14150,36,2,658.6400000000001,329.32000000000005,3,3,3,333,9,Loyal Customers
16696,135,4,657.9000000000001,164.47500000000002,2,4,3,243,9,At Risk
14818,74,3,657.8,219.26666666666665,2,3,3,233,8,At Risk
17459,43,2,657.3,328.65,3,3,3,333,9,Loyal Customers
15677,49,1,657.23,657.23,3,1,3,313,7,Potential Loyalists
17321,8,2,657.16,328.58,5,3,3,533,11,Loyal Customers
16157,16,3,656.69,218.89666666666668,4,4,3,443,11,Loyal Customers
13049,64,2,656.6800000000001,328.34000000000003,3,2,3,323,8,Potential Loyalists
16708,46,1,656.63,656.63,3,2,3,323,8,Potential Loyalists
17299,12,4,656.61,164.1525,5,4,3,543,12,Loyal Customers
16127,39,1,656.25,656.25,3,2,3,323,8,Potential Loyalists
14894,85,1,655.75,655.75,2,1,3,213,6,Hibernating
14725,25,1,655.58,655.58,4,1,3,413,8,Recent Customers
16444,46,4,654.67,163.6675,3,4,3,343,10,Loyal Customers
14651,67,2,653.75,326.875,3,3,3,333,9,Loyal Customers
17398,115,3,653.38,217.79333333333332,2,4,3,243,9,At Risk
18151,135,2,653.35,326.675,2,3,3,233,8,At Risk
13496,11,2,653.3299999999999,326.66499999999996,5,2,3,523,10,Recent Customers
18121,149,2,653.3,326.65,2,3,3,233,8,At Risk
15205,85,2,653.24,326.62,2,3,3,233,8,At Risk
15031,4,4,653.19,163.2975,5,4,3,543,12,Loyal Customers
14548,151,2,652.8,326.4,2,3,3,233,8,At Risk
17523,11,4,652.74,163.185,5,4,3,543,12,Loyal Customers
16056,45,1,650.75,650.75,3,2,3,323,8,Potential Loyalists
15571,12,4,650.4300000000001,162.60750000000002,5,4,3,543,12,Loyal Customers
16969,39,3,650.41,216.8033333333333,3,4,3,343,10,Loyal Customers
17779,21,3,650.3199999999999,216.7733333333333,4,4,3,443,11,Loyal Customers
14034,22,3,648.89,216.29666666666665,4,3,3,433,10,Loyal Customers
16495,3,3,648.26,216.08666666666667,5,4,3,543,12,Loyal Customers
17777,25,3,647.56,215.85333333333332,4,4,3,443,11,Loyal Customers
17373,40,4,646.9200000000001,161.73000000000002,3,4,3,343,10,Loyal Customers
16014,38,3,646.83,215.61,3,4,3,343,10,Loyal Customers
16734,52,3,646.76,215.58666666666667,3,4,3,343,10,Loyal Customers
12589,29,2,646.6800000000001,323.34000000000003,4,2,3,423,9,Recent Customers
14044,27,4,646.42,161.605,4,4,3,443,11,Loyal Customers
15651,37,3,646.3,215.4333333333333,3,3,3,333,9,Loyal Customers
14855,119,2,645.6500000000001,322.82500000000005,2,3,3,233,8,At Risk
12719,5,2,644.95,322.475,5,2,3,523,10,Recent Customers
17312,139,3,644.3,214.76666666666665,2,4,3,243,9,At Risk
14451,60,2,643.9,321.95,3,3,3,333,9,Loyal Customers
16383,75,2,643.76,321.88,2,3,3,233,8,At Risk
14020,17,2,642.8,321.4,4,3,3,433,10,Loyal Customers
13034,55,2,642.77,321.385,3,2,3,323,8,Potential Loyalists
15384,170,2,642.41,321.205,2,3,3,233,8,At Risk
17545,43,3,642.3199999999999,214.10666666666665,3,4,3,343,10,Loyal Customers
17046,157,1,642.02,642.02,2,2,3,223,7,Hibernating
15297,10,3,641.94,213.98000000000002,5,3,3,533,11,Loyal Customers
18218,211,2,641.92,320.96,1,3,3,133,7,At Risk
12365,291,2,641.38,320.69,1,2,3,123,6,Hibernating
12624,106,2,641.13,320.565,2,2,3,223,7,Hibernating
13417,5,2,640.8299999999999,320.41499999999996,5,2,3,523,10,Recent Customers
13318,1,3,640.76,213.58666666666667,5,3,3,533,11,Loyal Customers
12631,57,1,640.5,640.5,3,1,3,313,7,Potential Loyalists
14301,117,1,640.14,640.14,2,1,3,213,6,Hibernating
15648,204,2,639.5,319.75,1,3,3,133,7,At Risk
17515,31,4,639.02,159.755,4,4,3,443,11,Loyal Customers
18160,57,2,638.06,319.03,3,3,3,333,9,Loyal Customers
14754,45,2,638.05,319.025,3,3,3,333,9,Loyal Customers
14128,61,2,637.5,318.75,3,3,3,333,9,Loyal Customers
14481,165,2,636.51,318.255,2,3,3,233,8,At Risk
14664,20,2,636.24,318.12,4,3,3,433,10,Loyal Customers
15829,99,2,636.14,318.07,2,3,3,233,8,At Risk
15773,6,1,635.6800000000001,635.6800000000001,5,2,3,523,10,Recent Customers
14000,211,1,635.66,635.66,1,1,3,113,5,Hibernating
16139,19,3,635.41,211.8033333333333,4,4,3,443,11,Loyal Customers
13892,27,4,632.9699999999999,158.24249999999998,4,4,3,443,11,Loyal Customers
14220,247,2,632.4000000000001,316.20000000000005,1,3,3,133,7,At Risk
16306,214,6,632.27,105.37833333333333,1,5,3,153,9,At Risk
18183,227,2,632.07,316.035,1,3,3,133,7,At Risk
13822,6,2,632.0,316.0,5,2,3,523,10,Recent Customers
14021,155,3,631.9,210.63333333333333,2,3,3,233,8,At Risk
15244,65,2,631.5699999999999,315.78499999999997,3,3,3,333,9,Loyal Customers
17985,22,1,631.35,631.35,4,2,3,423,9,Recent Customers
13539,86,3,631.34,210.4466666666667,2,3,3,233,8,At Risk
16418,45,3,631.12,210.37333333333333,3,4,3,343,10,Loyal Customers
17990,237,3,630.84,210.28,1,4,3,143,8,At Risk
13046,31,2,629.31,314.655,4,2,3,423,9,Recent Customers
13525,15,2,628.78,314.39,4,2,3,423,9,Recent Customers
14687,107,1,628.38,628.38,2,1,3,213,6,Hibernating
13518,86,1,627.16,627.16,2,1,3,213,6,Hibernating
15028,8,4,627.13,156.7825,5,4,3,543,12,Loyal Customers
15402,149,2,626.77,313.385,2,3,3,233,8,At Risk
14036,285,1,626.65,626.65,1,1,3,113,5,Hibernating
12577,35,3,626.6,208.86666666666667,3,3,3,333,9,Loyal Customers
13914,12,2,626.45,313.225,5,2,3,523,10,Recent Customers
16469,24,4,625.42,156.355,4,4,3,443,11,Loyal Customers
16750,45,5,623.93,124.78599999999999,3,4,3,343,10,Loyal Customers
12649,107,3,623.51,207.83666666666667,2,3,3,233,8,At Risk
15147,240,1,623.5,623.5,1,1,3,113,5,Hibernating
13368,257,2,623.4,311.7,1,2,3,123,6,Hibernating
16431,213,3,623.28,207.76,1,4,3,143,8,At Risk
15258,169,2,623.1600000000001,311.58000000000004,2,3,3,233,8,At Risk
17499,290,1,622.88,622.88,1,2,3,123,6,Hibernating
15182,154,2,622.85,311.425,2,3,3,233,8,At Risk
17460,94,6,622.4300000000001,103.73833333333334,2,5,3,253,10,At Risk
15768,116,3,621.8299999999999,207.27666666666664,2,4,3,243,9,At Risk
18217,29,2,621.75,310.875,4,3,3,433,10,Loyal Customers
16915,9,6,621.6800000000001,103.61333333333334,5,5,3,553,13,Loyal Customers
17640,87,1,621.66,621.66,2,2,3,223,7,Hibernating
14152,75,2,621.29,310.645,2,3,3,233,8,At Risk
13402,127,2,621.23,310.615,2,2,3,223,7,Hibernating
13546,12,3,621.09,207.03,5,3,3,533,11,Loyal Customers
16141,88,1,620.4,620.4,2,2,3,223,7,Hibernating
12667,58,1,620.13,620.13,3,1,3,313,7,Potential Loyalists
13493,275,2,618.63,309.315,1,2,3,123,6,Hibernating
16613,70,1,618.59,618.59,3,2,3,323,8,Potential Loyalists
13145,40,4,618.52,154.63,3,4,3,343,10,Loyal Customers
12596,51,2,618.27,309.135,3,2,3,323,8,Potential Loyalists
13301,104,4,618.09,154.5225,2,4,3,243,9,At Risk
16134,22,2,618.09,309.045,4,3,3,433,10,Loyal Customers
14593,22,3,617.15,205.71666666666667,4,3,3,433,10,Loyal Customers
14377,191,2,617.05,308.525,1,3,3,133,7,At Risk
16311,18,2,616.26,308.13,4,3,3,433,10,Loyal Customers
14905,158,2,616.1500000000001,308.07500000000005,2,3,3,233,8,At Risk
14382,26,1,615.49,615.49,4,1,3,413,8,Recent Customers
15275,38,1,615.14,615.14,3,1,3,313,7,Potential Loyalists
16566,15,5,614.66,122.93199999999999,4,4,3,443,11,Loyal Customers
16116,212,1,612.78,612.78,1,2,3,123,6,Hibernating
18022,36,1,612.72,612.72,3,2,3,323,8,Potential Loyalists
12513,113,1,612.29,612.29,2,1,3,213,6,Hibernating
18149,51,3,612.0799999999999,204.02666666666664,3,4,3,343,10,Loyal Customers
15232,113,2,612.06,306.03,2,3,3,233,8,At Risk
15645,19,1,612.01,612.01,4,1,3,413,8,Recent Customers
16109,219,2,611.8799999999999,305.93999999999994,1,3,3,133,7,At Risk
16763,199,1,611.85,611.85,1,2,3,123,6,Hibernating
13731,219,2,610.59,305.295,1,2,3,123,6,Hibernating
12673,5,2,610.52,305.26,5,2,3,523,10,Recent Customers
15795,150,1,610.01,610.01,2,2,3,223,7,Hibernating
14636,36,2,609.85,304.925,3,3,3,333,9,Loyal Customers
13357,257,1,609.4,609.4,1,1,3,113,5,Hibernating
16442,2,3,609.3,203.1,5,4,3,543,12,Loyal Customers
13933,109,2,608.79,304.395,2,2,3,223,7,Hibernating
12933,24,3,607.53,202.51,4,3,3,433,10,Loyal Customers
17119,3,2,606.91,303.455,5,3,3,533,11,Loyal Customers
16718,369,1,606.0500000000001,606.0500000000001,1,2,3,123,6,Hibernating
17849,218,4,605.8,151.45,1,4,3,143,8,At Risk
14133,130,3,605.64,201.88,2,3,3,233,8,At Risk
17507,262,2,605.5799999999999,302.78999999999996,1,3,3,133,7,At Risk
13233,74,2,605.12,302.56,2,2,3,223,7,Hibernating
14323,115,2,605.06,302.53,2,3,3,233,8,At Risk
17664,19,2,604.64,302.32,4,3,3,433,10,Loyal Customers
12944,36,2,604.51,302.255,3,2,3,323,8,Potential Loyalists
16732,32,1,603.75,603.75,4,2,3,423,9,Recent Customers
12707,292,1,603.42,603.42,1,1,3,113,5,Hibernating
16022,260,1,602.63,602.63,1,2,3,123,6,Hibernating
15366,75,2,602.51,301.255,2,3,3,233,8,At Risk
12654,11,5,601.98,120.396,5,4,3,543,12,Loyal Customers
14609,72,4,601.56,150.39,3,4,3,343,10,Loyal Customers
16654,141,4,601.27,150.3175,2,4,3,243,9,At Risk
12420,64,1,600.39,600.39,3,1,3,313,7,Potential Loyalists
18211,26,5,600.07,120.01400000000001,4,4,3,443,11,Loyal Customers
12872,327,2,599.97,299.985,1,2,3,123,6,Hibernating
12521,143,1,599.68,599.68,2,1,3,213,6,Hibernating
12556,50,2,599.56,299.78,3,2,3,323,8,Potential Loyalists
14710,14,4,599.48,149.87,4,4,3,443,11,Loyal Customers
17420,50,3,598.83,199.61,3,4,3,343,10,Loyal Customers
15720,24,1,598.73,598.73,4,1,3,413,8,Recent Customers
13311,4,2,598.57,299.285,5,2,3,523,10,Recent Customers
16298,23,3,598.2,199.4,4,4,3,443,11,Loyal Customers
14108,31,2,597.91,298.955,4,3,3,433,10,Loyal Customers
14645,157,2,597.09,298.545,2,3,3,233,8,At Risk
15381,214,2,596.8499999999999,298.42499999999995,1,3,3,133,7,At Risk
14675,16,1,596.36,596.36,4,1,3,413,8,Recent Customers
14467,18,4,596.26,149.065,4,4,3,443,11,Loyal Customers
18246,24,2,596.1,298.05,4,3,3,433,10,Loyal Customers
14965,96,2,596.0899999999999,298.04499999999996,2,3,3,233,8,At Risk
13888,120,2,595.6700000000001,297.83500000000004,2,2,3,223,7,Hibernating
17658,26,2,595.42,297.71,4,3,3,433,10,Loyal Customers
14284,31,2,595.25,297.625,4,3,3,433,10,Loyal Customers
13558,6,4,594.52,148.63,5,4,3,543,12,Loyal Customers
16788,123,2,594.3900000000001,297.19500000000005,2,3,3,233,8,At Risk
16325,47,3,594.24,198.08,3,4,3,343,10,Loyal Customers
13959,79,3,594.04,198.01333333333332,2,3,3,233,8,At Risk
15442,249,1,594.0,594.0,1,1,3,113,5,Hibernating
12917,128,1,594.0,594.0,2,1,3,213,6,Hibernating
16535,5,1,593.75,593.75,5,2,3,523,10,Recent Customers
18232,82,4,592.97,148.2425,2,4,3,243,9,At Risk
16203,59,4,592.9,148.225,3,4,3,343,10,Loyal Customers
14692,137,4,591.5500000000001,147.88750000000002,2,4,3,243,9,At Risk
15573,32,2,591.1899999999999,295.59499999999997,4,3,3,433,10,Loyal Customers
13276,64,2,590.9300000000001,295.46500000000003,3,2,3,323,8,Potential Loyalists
13270,366,1,590.0,590.0,1,1,3,113,5,Hibernating
13452,259,2,590.0,295.0,1,2,3,123,6,Hibernating
14882,27,2,589.7,294.85,4,3,3,433,10,Loyal Customers
16838,197,2,588.85,294.425,1,3,3,133,7,At Risk
14338,161,2,588.22,294.11,2,3,3,233,8,At Risk
15624,117,4,588.13,147.0325,2,4,3,243,9,At Risk
17351,36,3,587.15,195.71666666666667,3,4,3,343,10,Loyal Customers
17890,323,2,586.89,293.445,1,3,3,133,7,At Risk
12384,29,2,585.27,292.635,4,2,3,423,9,Recent Customers
13243,203,1,585.12,585.12,1,1,3,113,5,Hibernating
15222,319,1,585.0,585.0,1,1,3,113,5,Hibernating
16384,90,2,584.5,292.25,2,3,3,233,8,At Risk
16072,288,1,584.3199999999999,584.3199999999999,1,2,3,123,6,Hibernating
14023,7,2,584.0699999999999,292.03499999999997,5,3,3,533,11,Loyal Customers
13557,28,2,584.06,292.03,4,2,3,423,9,Recent Customers
15762,65,2,583.75,291.875,3,3,3,333,9,Loyal Customers
17014,8,3,583.4300000000001,194.4766666666667,5,4,3,543,12,Loyal Customers
12426,195,1,582.73,582.73,1,1,3,113,5,Hibernating
13427,19,3,582.6,194.20000000000002,4,3,3,433,10,Loyal Customers
12695,7,4,582.1,145.525,5,4,3,543,12,Loyal Customers
17259,148,2,581.23,290.615,2,3,3,233,8,At Risk
18095,313,2,580.05,290.025,1,3,3,133,7,At Risk
17142,239,1,579.0,579.0,1,2,3,123,6,Hibernating
13292,39,2,578.94,289.47,3,2,3,323,8,Potential Loyalists
17540,25,2,578.9000000000001,289.45000000000005,4,3,3,433,10,Loyal Customers
16005,12,4,578.71,144.6775,5,4,3,543,12,Loyal Customers
14529,60,3,578.61,192.87,3,3,3,333,9,Loyal Customers
12601,190,5,577.06,115.41199999999999,1,4,3,143,8,At Risk
14176,297,4,576.9000000000001,144.22500000000002,1,4,3,143,8,At Risk
16723,91,2,576.4,288.2,2,3,3,233,8,At Risk
15830,38,1,576.0,576.0,3,2,3,323,8,Potential Loyalists
15550,4,4,575.63,143.9075,5,4,3,543,12,Loyal Customers
13487,58,3,575.4,191.79999999999998,3,3,3,333,9,Loyal Customers
14400,149,1,574.7,574.7,2,1,3,213,6,Hibernating
18123,24,2,574.4399999999999,287.21999999999997,4,3,3,433,10,Loyal Customers
15339,66,2,574.0699999999999,287.03499999999997,3,3,3,333,9,Loyal Customers
15303,290,1,574.02,574.02,1,1,3,113,5,Hibernating
12879,45,3,573.22,191.07333333333335,3,3,3,333,9,Loyal Customers
13379,26,3,572.56,190.85333333333332,4,3,3,433,10,Loyal Customers
13405,74,3,572.451,190.817,2,3,3,233,8,At Risk
12816,96,2,572.2,286.1,2,2,3,223,7,Hibernating
13816,24,2,571.6700000000001,285.83500000000004,4,2,3,423,9,Recent Customers
17616,174,3,571.1999999999999,190.39999999999998,2,4,3,243,9,At Risk
15821,44,2,570.96,285.48,3,3,3,333,9,Loyal Customers
15315,64,2,570.5,285.25,3,3,3,333,9,Loyal Customers
13939,23,3,568.55,189.51666666666665,4,3,3,433,10,Loyal Customers
17360,17,3,568.24,189.41333333333333,4,4,3,443,11,Loyal Customers
13321,72,2,567.36,283.68,3,2,3,323,8,Potential Loyalists
16667,68,2,567.18,283.59,3,3,3,333,9,Loyal Customers
18150,32,3,566.58,188.86,4,4,3,443,11,Loyal Customers
16278,100,1,566.38,566.38,2,2,3,223,7,Hibernating
16345,44,1,565.46,565.46,3,2,3,323,8,Potential Loyalists
13894,24,3,564.62,188.20666666666668,4,3,3,433,10,Loyal Customers
15344,1,3,563.9399999999999,187.98,5,3,3,533,11,Loyal Customers
16933,1,2,563.23,281.615,5,3,3,533,11,Loyal Customers
14753,87,1,563.15,563.15,2,1,3,213,6,Hibernating
17970,211,1,562.79,562.79,1,2,3,123,6,Hibernating
14167,39,4,562.59,140.6475,3,4,3,343,10,Loyal Customers
16916,24,2,562.4100000000001,281.20500000000004,4,3,3,433,10,Loyal Customers
12414,217,3,562.41,187.47,1,3,3,133,7,At Risk
12559,311,2,561.71,280.855,1,2,3,123,6,Hibernating
13946,79,3,561.57,187.19000000000003,2,3,3,233,8,At Risk
15655,243,1,560.67,560.67,1,1,3,113,5,Hibernating
13044,291,1,560.47,560.47,1,1,3,113,5,Hibernating
14273,51,4,559.97,139.9925,3,4,3,343,10,Loyal Customers
16275,197,1,559.87,559.87,1,2,3,123,6,Hibernating
15415,313,1,559.61,559.61,1,1,3,113,5,Hibernating
16906,82,4,559.59,139.8975,2,4,3,243,9,At Risk
12866,283,1,559.12,559.12,1,1,3,113,5,Hibernating
17503,3,2,558.96,279.48,5,3,3,533,11,Loyal Customers
12987,74,2,558.7,279.35,2,2,3,223,7,Hibernating
13800,310,1,558.32,558.32,1,1,3,113,5,Hibernating
14592,35,3,557.9399999999999,185.98,3,3,3,333,9,Loyal Customers
13260,61,1,557.62,557.62,3,1,3,313,7,Potential Loyalists
17955,199,4,557.3,139.325,1,4,3,143,8,At Risk
16385,60,3,554.86,184.95333333333335,3,4,3,343,10,Loyal Customers
17864,13,3,554.85,184.95000000000002,5,4,3,543,12,Loyal Customers
14891,148,2,554.38,277.19,2,3,3,233,8,At Risk
14618,9,3,553.44,184.48000000000002,5,3,3,533,11,Loyal Customers
15068,46,2,553.3599999999999,276.67999999999995,3,3,3,333,9,Loyal Customers
12363,110,2,552.0,276.0,2,2,3,223,7,Hibernating
17674,74,2,551.04,275.52,2,3,3,233,8,At Risk
17291,308,1,550.8000000000001,550.8000000000001,1,2,3,123,6,Hibernating
17235,25,2,550.06,275.03,4,3,3,433,10,Loyal Customers
17265,139,2,550.01,275.005,2,3,3,233,8,At Risk
12390,80,1,549.84,549.84,2,1,3,213,6,Hibernating
14177,86,4,549.46,137.365,2,4,3,243,9,At Risk
16536,110,1,548.12,548.12,2,2,3,223,7,Hibernating
16031,92,2,547.9,273.95,2,3,3,233,8,At Risk
14474,46,1,547.66,547.66,3,1,3,313,7,Potential Loyalists
16811,5,2,547.0699999999999,273.53499999999997,5,3,3,533,11,Loyal Customers
17637,31,2,547.06,273.53,4,3,3,433,10,Loyal Customers
16211,89,1,547.02,547.02,2,2,3,223,7,Hibernating
17295,29,3,547.0,182.33333333333334,4,4,3,443,11,Loyal Customers
17520,54,1,546.81,546.81,3,2,3,323,8,Potential Loyalists
14805,15,4,546.4000000000001,136.60000000000002,4,4,3,443,11,Loyal Customers
14997,46,3,546.1999999999999,182.06666666666663,3,3,3,333,9,Loyal Customers
17806,11,1,546.04,546.04,5,2,3,523,10,Recent Customers
12793,335,2,545.48,272.74,1,2,3,123,6,Hibernating
16475,88,4,544.3,136.075,2,4,3,243,9,At Risk
